,guid,tm,router_mac,user_mac,signal,router_id
130087,59a82189-024d-4db7-8612-7b6ec47bcbba,2022-12-30 10:09:51.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
130128,7e68d88b-03b9-4bf6-a577-dfd43f2ba649,2022-12-30 10:09:59.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
130163,bcb4c54e-caa8-4913-8a99-9126cb46d09f,2022-12-30 10:09:42.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
130217,9db80d32-c786-4e1a-a5a2-2a46d1200a20,2022-12-30 10:10:11.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
130222,185daacb-fa8e-4b05-95c0-c23d0df8e10d,2022-12-30 10:09:13.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-75.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
130271,4a5f63da-ec76-408e-9546-f4c78ec274da,2022-12-30 10:10:09.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
130290,72cdb5c4-d086-45e6-966c-666f222cf215,2022-12-30 10:10:11.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
130327,a8effffb-a8f6-484d-82e3-d21d76e80196,2022-12-30 10:10:15.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
130375,e3951ad1-eb91-4ab0-8279-65a46bcede54,2022-12-30 10:10:33.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
130379,f8fef388-947c-41fb-b79d-503f3d979cbd,2022-12-30 10:10:25.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
130404,7321bfd7-bdc1-4249-b529-3b2bc50b1598,2022-12-30 10:10:21.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
130430,aa0c638a-e26f-4a17-b62d-70d7de3aa56e,2022-12-30 10:10:41.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
130505,242ef582-e27d-4820-a011-0f091104678f,2022-12-30 10:10:51.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
130512,cf8999d6-0ece-42d0-8e3a-3edff534ec51,2022-12-30 10:10:43.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
130568,32be5c60-2257-4ff8-b4b3-1fcdbea74c86,2022-12-30 10:10:45.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
130581,64a06951-5add-4b5a-a531-500dde8d9f88,2022-12-30 10:11:00.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
130621,f0e4db95-d3e6-4344-affa-f2159f41dc4e,2022-12-30 10:11:18.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
130628,35e8d0cb-d3fc-4e73-9c2e-f38c35c1c25a,2022-12-30 10:11:09.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
130636,6871edc1-cf3a-4eb1-ac30-7b831d9759ce,2022-12-30 10:11:08.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
130728,0654fbd2-b8a0-447b-b3d5-037bae7dc1c5,2022-12-30 10:11:17.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
130764,e369f189-5a4f-4a10-be1a-a38c7f753fee,2022-12-30 10:11:17.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
130815,697f332f-8a2c-4f04-9011-6c74869a4b01,2022-12-30 10:11:34.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
130828,7e2b66c3-cc84-4b1d-98ce-b3fca448fc56,2022-12-30 10:11:30.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
130874,df1952d2-709a-4c83-9da9-2f86700ad712,2022-12-30 10:11:42.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
130934,f6d557be-ed53-48c0-a9d3-797011ebb7b6,2022-12-30 10:11:51.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
130939,e1f8fa8f-0611-4e85-8249-b88506f067e9,2022-12-30 10:11:45.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
130997,fbddfd48-de3c-4e72-9797-063c0caae3d4,2022-12-30 10:12:00.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
131056,1eec5882-423c-42e2-9b6e-bd4bbc707fe9,2022-12-30 10:12:17.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
131057,4469edd4-8f5c-4bb2-834c-8339e6ba8c26,2022-12-30 10:12:05.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
131089,5c0dc2b9-744a-4296-b87b-272f64bc9484,2022-12-30 10:11:23.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-73.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
131143,4208cf37-f2cd-46df-a025-70bdee4566fd,2022-12-30 10:12:15.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
131186,e3767ea8-1927-46ca-a305-70c61232a4ff,2022-12-30 10:12:16.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
131203,f090622e-5331-460f-b63b-74c6e01bb1dd,2022-12-30 10:12:25.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
131251,097bcfe8-511d-4852-bfca-2afdea828d99,2022-12-30 10:12:34.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
131321,bb301a55-a408-4308-a53b-d8baa6245312,2022-12-30 10:12:39.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-71.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
131329,4ab9e993-a0c9-4ae9-b609-c377cf0aaae8,2022-12-30 10:12:51.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
131333,6d191eb0-640a-430a-a08e-d21acdb0ddb2,2022-12-30 10:12:50.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
131365,5a2bcd63-75db-4760-a736-05d432c4bf5d,2022-12-30 10:13:00.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
131429,ad63ee97-36b8-4c2f-802f-e60e6384e756,2022-12-30 10:13:18.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
131436,251ac62b-c301-442e-8ac3-97c3c20f6b59,2022-12-30 10:13:06.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
131462,1c02230a-8a69-448c-a544-f658df4a584e,2022-12-30 10:12:25.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-73.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
131497,093a1fb0-f872-458a-acac-48e5d6460281,2022-12-30 10:13:14.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
131558,0d0bf9ff-2b4e-49d4-8eb6-8dfaf4c2345d,2022-12-30 10:13:14.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
131562,3cd8c98d-8cfe-49e7-acf3-a96f679f5c2d,2022-12-30 10:13:35.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
131565,2fd9866a-1539-4dc2-86e0-3bb765ff0da7,2022-12-30 10:13:24.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
131666,a8e2e979-a016-41a9-96e0-afb81b7b877b,2022-12-30 10:16:24.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
131667,f5fb11b0-2f03-41d5-9967-7b6f85fed301,2022-12-30 10:16:14.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
131695,eeed2ff0-2621-49ac-a3d9-0bf157602fd6,2022-12-30 10:13:34.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
131703,ccf3a6f8-0e2c-4bfe-b74f-fa5c0da348e9,2022-12-30 10:13:51.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-67.0,8a823f01-771f-420e-8971-928cba314a24
131705,a936ae49-fd9a-4bd2-9e25-562393b3722a,2022-12-30 10:13:44.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
131751,1921cc7d-8dca-4499-90fe-918265fd40ff,2022-12-30 10:14:00.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
131801,c7b94da3-c16f-4bf6-97d2-e0a1ff9a846c,2022-12-30 10:14:11.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
131805,632dce98-1322-4f3b-9edb-1f8ffefe1467,2022-12-30 10:13:53.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
131837,b8fc7908-8cd7-45f6-9187-e7c07004d1c8,2022-12-30 10:14:18.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-68.0,8a823f01-771f-420e-8971-928cba314a24
131855,a1235dd3-7928-49af-a291-ed20ecff8fc2,2022-12-30 10:13:24.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-73.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
131894,9b0aad0d-c9fa-456d-92a5-00a67248d2c7,2022-12-30 10:14:16.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
131929,05a01a04-c5e9-452e-b02b-084b33c420ee,2022-12-30 10:14:27.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
131971,744a0042-4258-4b6f-96c7-90c3d3e6e4d0,2022-12-30 10:14:40.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-66.0,8a823f01-771f-420e-8971-928cba314a24
132011,23a04096-346a-4a8e-a632-ae98edd660f8,2022-12-30 10:14:49.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
132087,53d5065d-597d-4b37-bc1e-dd7eeff58b51,2022-12-30 10:15:06.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
132090,4bf13acb-3b6b-4b4b-92b7-ef85c594e7b6,2022-12-30 10:14:58.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
132168,a6a8302a-577b-43a8-84cd-af5fe18386c5,2022-12-30 10:15:04.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
132182,a67b8886-11d5-4b7e-9ce0-02aeb5fc35c6,2022-12-30 10:15:00.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
132216,7d8344ce-f22b-40f7-81c7-597343bb2eb5,2022-12-30 10:15:22.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
132265,0edf0f0a-0302-42e0-9f83-7fc7e293d335,2022-12-30 10:15:14.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
132285,918841f6-a446-462b-842e-e0d875dbf133,2022-12-30 10:15:22.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
132337,b7ba5dbf-b60d-4542-b461-5aa97212177f,2022-12-30 10:15:31.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
132389,e77ec438-1529-4439-a0f6-f63798582616,2022-12-30 10:15:41.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
132397,27bbad12-2cbc-4b35-a150-bc02fef51d52,2022-12-30 10:15:43.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
132410,796fa72f-bf63-4ad5-b7a1-d7680c64346a,2022-12-30 10:15:33.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
132418,b04fd0e3-e131-4829-9991-b1c513be4969,2022-12-30 10:15:28.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
132507,591f57c4-3130-4d34-856b-e9c718189207,2022-12-30 10:15:59.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
132515,0d0e49a2-d7ad-4520-843d-3e6356e2877e,2022-12-30 10:15:46.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
132545,d69bb56a-a589-477e-906e-03e91f5703ea,2022-12-30 10:16:02.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
132613,083d8a67-7b69-43dc-b5fd-10bafe765d7b,2022-12-30 10:15:29.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-75.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
132634,a7987aed-dba0-4c5a-b5bd-d97bdd0d7de1,2022-12-30 10:15:31.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-75.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
132709,1053ac63-6316-4e2e-968a-4d5860ae78c2,2022-12-30 10:16:26.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
132744,1919a109-af9c-4d70-bd95-e503a463b148,2022-12-30 10:16:45.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
132745,a085827b-9c21-4765-ae04-7a50fd317b3f,2022-12-30 10:16:33.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
132819,2dc3295e-a659-498e-ad96-09cc02ed396a,2022-12-30 10:17:05.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
132823,fa8d8ff4-f432-4e74-9e00-746c44b65d5e,2022-12-30 10:17:00.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-66.0,8a823f01-771f-420e-8971-928cba314a24
132850,c2668bbc-7318-4d6e-ab6f-7873f1bccfbe,2022-12-30 10:16:49.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
132894,b97e96d7-ac7d-4a19-84aa-73beb6f9be05,2022-12-30 10:17:08.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
132937,39bbe8f4-a1d6-4cb0-ac51-2de06858891c,2022-12-30 10:17:24.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
132944,1dc7a924-6dc4-40cd-93fd-2812d8d34639,2022-12-30 10:17:17.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
132972,ff4343c5-deaa-4d84-8b46-3cfc5ccf9dd1,2022-12-30 10:17:09.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
133008,cf3086e1-f7fc-41e4-ac70-1e44ad2ed203,2022-12-30 10:16:31.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-73.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
133031,c4676df1-69fd-4f93-a7cc-32b9f766a694,2022-12-30 10:17:26.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
133091,71696b4d-00fe-4edb-9c45-0cd30c477bc9,2022-12-30 10:17:41.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
133097,80317387-d7bf-4154-8319-c036eebeec8f,2022-12-30 10:17:35.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
133127,4163955d-b7ba-48f0-aaed-28fa53e5318e,2022-12-30 10:17:31.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
133165,f66ab436-50e8-48e4-b265-0cf0d1d0a63d,2022-12-30 10:17:47.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
133207,d2b8b8e8-c2bf-4d3b-8b0a-f18bb465cb1c,2022-12-30 10:18:08.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
133211,44edf653-2b13-49f1-b951-129a4f1f23bc,2022-12-30 10:17:50.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
133217,96931d37-462d-4d52-b5cf-5e6d7a2d75a2,2022-12-30 10:17:54.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
133272,112ab3bf-2e15-4507-85da-0d01374a00c6,2022-12-30 10:18:04.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
133307,2bc65493-c150-4324-a797-8bae71957629,2022-12-30 10:18:06.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
133333,ee360577-29a6-4b17-8a98-51b50ff75878,2022-12-30 10:18:15.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
133369,a4203953-131f-413a-bdd0-77385bf505dc,2022-12-30 10:17:34.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-71.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
133421,5a5c04db-c898-46dd-a24a-4f774e368c63,2022-12-30 10:18:24.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
133461,0e968fb9-cfd9-4219-b995-fd21c31ab1bf,2022-12-30 10:18:43.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
133540,1c7ed225-feb8-405d-b6bb-8fabfa71455d,2022-12-30 10:18:45.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
133580,824aac91-ba57-4058-a65b-1e168613edd2,2022-12-30 10:19:01.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
133587,459d8a29-4466-491b-8c73-a97711db2e5d,2022-12-30 10:19:00.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
133589,55bd6029-2241-408b-b4d5-bdf057f49d54,2022-12-30 10:18:54.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
133694,901ea8eb-ac1a-423c-aa4b-5ddc03ee22a8,2022-12-30 10:19:19.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
133703,b39fe1d3-8b19-4f28-89f0-a96fde1765b4,2022-12-30 10:19:11.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
133708,2908c5d4-bdc9-4460-a771-64492c9d0406,2022-12-30 10:19:05.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
133758,094a7ca0-d39f-49bc-b5e0-c749598cba2c,2022-12-30 10:19:28.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
133772,1223d3f0-aa9f-4f9d-8990-9b282c430f00,2022-12-30 10:18:36.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-75.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
133877,377f580f-74f0-4618-b9b9-07ceebfc9ab4,2022-12-30 10:19:32.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
133892,11a4b48b-d021-4e31-b9a1-dd2ed715807c,2022-12-30 10:19:43.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
133895,ee3cf869-bdee-4c88-85f5-a069db1a945f,2022-12-30 10:19:35.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
133962,5a684f38-e741-43d0-adb3-d183f6dc10a7,2022-12-30 10:19:51.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
134034,5bb2aad6-c224-44a4-8972-02e97c5f8d71,2022-12-30 10:20:09.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
134040,fb0308dd-2120-49c8-831b-a43f3cdb8d3f,2022-12-30 10:19:59.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
134042,11f03e08-a3e9-4345-ac87-1cae2b6cc142,2022-12-30 10:19:54.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
134157,cf07cfbf-f5a2-48fe-b827-f3d995ecbc72,2022-12-30 10:20:19.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
134168,643057b8-4b6f-40f6-8839-7c970b0b1dbd,2022-12-30 10:20:05.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
134276,b632b298-5e9c-4b41-b5a8-5417fedc01e0,2022-12-30 10:20:17.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
134297,4bdb5a39-6e57-4d27-8f02-62ac5bfe0dc8,2022-12-30 10:20:28.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
134420,3463831f-612d-479e-a4c2-cc62e0af4783,2022-12-30 10:20:41.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
134425,21a34dbb-41d3-4425-ad9e-53f240431e8a,2022-12-30 10:20:34.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-65.0,8a823f01-771f-420e-8971-928cba314a24
134451,7deabe82-0c37-4ac4-9c48-c36c74271e03,2022-12-30 10:20:52.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
134496,ab73676d-78ad-4485-b8b6-44f9c037e791,2022-12-30 10:20:46.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
134526,e6c93654-5a65-431e-a13e-877a2b1b0bbd,2022-12-30 10:21:03.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-64.0,8a823f01-771f-420e-8971-928cba314a24
